560	0.30964903	2.56063572
561	0.305158832	2.573900253
562	0.300795651	2.58712618
563	0.296555986	2.600312097
564	0.292436406	2.613456736
565	0.288433558	2.626558948
566	0.284544164	2.639617705
567	0.280765019	2.652632086
568	0.277092999	2.665601272
569	0.273525054	2.678524545
570	0.270058209	2.691401273
571	0.266689568	2.704230912
572	0.263416307	2.717012996
573	0.260235678	2.729747133
574	0.257145006	2.742433003
575	0.254141691	2.755070347
576	0.2512232	2.767658971
577	0.248387074	2.780198732
578	0.245630922	2.792689545
579	0.242952421	2.80513137
580	0.240349314	2.817524214
581	0.237819409	2.829868124
582	0.235360579	2.842163189
583	0.232970757	2.854409533
584	0.230647938	2.866607311
585	0.228390178	2.878756712
586	0.226195587	2.89085795
587	0.224062335	2.902911269
588	0.221988646	2.914916934
589	0.219972795	2.926875232
590	0.218013112	2.938786471
591	0.216107977	2.950650977
592	0.214255818	2.962469092
593	0.212455113	2.974241174
594	0.210704384	2.985967594
595	0.2090022	2.997648736
596	0.207347172	3.009284992
597	0.205737956	3.020876768
598	0.204173247	3.032424476
599	0.202651782	3.043928536
600	0.201172335	3.055389374
601	0.199733719	3.066807424
602	0.198334783	3.078183124
603	0.196974411	3.089516913
604	0.195651522	3.100809238
605	0.194365069	3.112060545
606	0.193114036	3.123271285
607	0.191897438	3.134441908
608	0.19071432	3.145572867
609	0.18956376	3.156664614
610	0.188444858	3.1677176
611	0.187356748	3.178732279
612	0.186298586	3.1897091
613	0.185269555	3.200648513
614	0.184268865	3.211550967
615	0.183295748	3.222416908
616	0.182349459	3.233246779
617	0.181429278	3.244041021
618	0.180534504	3.254800074
619	0.17966446	3.265524373
620	0.178818488	3.276214351
621	0.17799595	3.286870437
622	0.177196228	3.297493056
623	0.176418721	3.308082632
624	0.175662849	3.318639581
625	0.174928047	3.32916432
626	0.174213767	3.339657257
627	0.173519479	3.3501188
628	0.172844668	3.36054935
629	0.172188833	3.370949306
630	0.171551489	3.38131906
631	0.170932168	3.391659003
632	0.17033041	3.401969519
633	0.169745775	3.412250988
634	0.169177831	3.422503786
635	0.168626161	3.432728284
636	0.168090361	3.442924849
637	0.167570036	3.453093843
638	0.167064806	3.463235625
639	0.166574299	3.473350546
640	0.166098156	3.483438956
641	0.165636027	3.493501198
642	0.165187574	3.503537612
643	0.164752465	3.513548534
644	0.164330382	3.523534293
645	0.163921013	3.533495215
646	0.163524057	3.543431623
647	0.16313922	3.553343834
648	0.162766218	3.563232159
649	0.162404772	3.573096908
650	0.162054615	3.582938385
651	0.161715485	3.59275689
652	0.161387127	3.602552718
653	0.161069296	3.612326162
654	0.16076175	3.622077507
655	0.160464256	3.631807038
656	0.160176588	3.641515033
657	0.159898526	3.651201768
658	0.159629854	3.660867514
659	0.159370364	3.670512539
660	0.159119854	3.680137104
661	0.158878126	3.68974147
662	0.158644989	3.699325893
663	0.158420256	3.708890625
664	0.158203745	3.718435914
665	0.157995281	3.727962004
666	0.157794691	3.737469136
667	0.157601809	3.746957549
668	0.157416471	3.756427476
669	0.157238519	3.765879147
670	0.1570678	3.77531279
671	0.156904164	3.784728628
672	0.156747464	3.794126883
673	0.156597559	3.803507771
674	0.15645431	3.812871506
675	0.156317583	3.822218299
676	0.156187247	3.831548358
677	0.156063174	3.840861888
678	0.155945239	3.850159089
679	0.155833323	3.859440162
680	0.155727305	3.868705301
681	0.155627073	3.877954699
682	0.155532514	3.887188547
683	0.155443518	3.896407031
684	0.15535998	3.905610336
685	0.155281796	3.914798644
686	0.155208866	3.923972134
687	0.15514109	3.933130982
688	0.155078374	3.942275361
689	0.155020623	3.951405444
690	0.154967747	3.960521399
691	0.154919657	3.969623392
692	0.154876266	3.978711588
693	0.15483749	3.987786147
694	0.154803247	3.996847229
695	0.154773456	4.00589499
696	0.15474804	4.014929586
697	0.154726921	4.023951168
698	0.154710026	4.032959887
699	0.154697282	4.04195589
700	0.154688618	4.050939324
701	0.154683964	4.059910331
702	0.154683254	4.068869054
703	0.154686421	4.077815633
704	0.154693402	4.086750204
705	0.154704133	4.095672903
706	0.154718554	4.104583865
707	0.154736604	4.113483221
708	0.154758226	4.122371101
709	0.154783362	4.131247633
710	0.154811957	4.140112943
711	0.154843956	4.148967156
712	0.154879307	4.157810394
713	0.154917958	4.16664278
714	0.154959858	4.175464431
715	0.155004957	4.184275465
716	0.155053209	4.193076
717	0.155104565	4.201866148
718	0.155158979	4.210646023
719	0.155216407	4.219415736
720	0.155276804	4.228175398
721	0.155340128	4.236925115
722	0.155406336	4.245664995
723	0.155475388	4.254395143
724	0.155547244	4.263115663
725	0.155621864	4.271826657
726	0.15569921	4.280528226
727	0.155779244	4.289220471
728	0.15586193	4.297903489
729	0.155947232	4.306577376
730	0.156035116	4.31524223
731	0.156125546	4.323898144
732	0.156218489	4.332545211
733	0.156313914	4.341183524
734	0.156411786	4.349813172
735	0.156512076	4.358434246
736	0.156614752	4.367046833
737	0.156719785	4.375651021
738	0.156827145	4.384246896
739	0.156936803	4.392834542
740	0.157048732	4.401414044
741	0.157162903	4.409985483
742	0.15727929	4.418548941
743	0.157397867	4.427104499
744	0.157518608	4.435652236
745	0.157641486	4.444192231
746	0.157766479	4.452724561
747	0.157893561	4.461249303
748	0.158022709	4.469766531
749	0.158153899	4.478276321
750	0.158287109	4.486778745
751	0.158422316	4.495273877
752	0.1585595	4.503761789
753	0.158698637	4.51224255
754	0.158839708	4.52071623
755	0.158982692	4.5291829
756	0.159127569	4.537642626
757	0.159274319	4.546095476
758	0.159422922	4.554541518
759	0.159573361	4.562980815
760	0.159725615	4.571413433
761	0.159879668	4.579839437
762	0.160035502	4.588258888
763	0.160193098	4.596671851
764	0.16035244	4.605078385
765	0.160513512	4.613478554
766	0.160676296	4.621872415
767	0.160840776	4.63026003
768	0.161006937	4.638641457
769	0.161174763	4.647016753
770	0.16134424	4.655385977
771	0.161515351	4.663749184
772	0.161688082	4.672106431
773	0.16186242	4.680457774
774	0.16203835	4.688803266
775	0.162215858	4.697142962
776	0.16239493	4.705476915
777	0.162575554	4.713805179
778	0.162757716	4.722127804
779	0.162941403	4.730444843
780	0.163126604	4.738756347
781	0.163313304	4.747062366
782	0.163501494	4.755362949
783	0.163691159	4.763658147
784	0.16388229	4.771948007
785	0.164074874	4.780232577
786	0.1642689	4.788511906
787	0.164464358	4.79678604
788	0.164661235	4.805055025
789	0.164859522	4.813318908
790	0.165059209	4.821577734
791	0.165260284	4.829831548
792	0.165462738	4.838080393
793	0.16566656	4.846324315
794	0.165871742	4.854563356
795	0.166078274	4.86279756
796	0.166286145	4.871026969
797	0.166495347	4.879251624
798	0.166705872	4.887471568
799	0.166917709	4.895686841
800	0.16713085	4.903897484
801	0.167345287	4.912103537
802	0.167561011	4.92030504
803	0.167778013	4.928502033
804	0.167996286	4.936694554
805	0.168215822	4.944882641
806	0.168436612	4.953066333
807	0.168658649	4.961245667
808	0.168881925	4.96942068
809	0.169106432	4.977591411
810	0.169332164	4.985757893
811	0.169559113	4.993920165
812	0.169787272	5.002078262
813	0.170016633	5.010232218
814	0.17024719	5.018382069
815	0.170478937	5.02652785
816	0.170711866	5.034669594
817	0.17094597	5.042807336
818	0.171181244	5.050941109
819	0.171417681	5.059070946
820	0.171655274	5.067196881
821	0.171894018	5.075318945
822	0.172133906	5.08343717
823	0.172374932	5.09155159
824	0.172617091	5.099662234
825	0.172860377	5.107769135
826	0.173104784	5.115872322
827	0.173350306	5.123971828
828	0.173596938	5.132067682
829	0.173844674	5.140159913
830	0.174093509	5.148248553
