813	4.12E-06	1.49E-06	0	53.6035
814	3.84E-06	1.39E-06	0	54.1516
815	3.58E-06	1.29E-06	0	54.6998
816	3.34E-06	1.21E-06	0	55.248
817	3.11E-06	1.12E-06	0	55.7961
818	2.90E-06	1.05E-06	0	56.3443
819	2.71E-06	9.77E-07	0	56.8924
820	2.52E-06	9.11E-07	0	57.4406
821	2.35E-06	8.49E-07	0	57.7278
822	2.19E-06	7.92E-07	0	58.015
823	2.04E-06	7.38E-07	0	58.3022
824	1.91E-06	6.88E-07	0	58.5894
825	1.78E-06	6.42E-07	0	58.8765
826	1.66E-06	5.98E-07	0	59.1637
827	1.54E-06	5.58E-07	0	59.4509
828	1.44E-06	5.20E-07	0	59.7381
829	1.34E-06	4.85E-07	0	60.0253
830	1.25E-06	4.52E-07	0	60.3125
